sample_id,start,end,visible_clusters,cluster_logits,active_cluster,window_status,av_sync_evidence,quality_flag
-vxjVxOeScU$_$4,1.0,1.5,[0],"{""0"":-0.9103676676750183}",,no_active,neutral,
-vxjVxOeScU$_$4,1.25,1.75,[0],"{""0"":-1.1970006227493286}",,no_active,neutral,
-vxjVxOeScU$_$4,1.5,2.0,[0],"{""0"":-1.1970006227493286}",,no_active,neutral,
-vxjVxOeScU$_$4,1.75,2.25,[0],"{""0"":-0.773027241230011}",,no_active,neutral,
-vxjVxOeScU$_$4,2.0,2.5,[0],"{""0"":-0.5562009811401367}",,no_active,neutral,
-vxjVxOeScU$_$4,2.25,2.75,[0],"{""0"":-0.6793854832649231}",,no_active,neutral,
-vxjVxOeScU$_$4,2.5,3.0,[0],"{""0"":-1.5048266649246216}",,no_active,neutral,
-vxjVxOeScU$_$4,2.75,3.25,[0],"{""0"":-1.2215092778205872}",,no_active,neutral,
-vxjVxOeScU$_$4,3.0,3.5,[0],"{""0"":-1.0394707918167114}",,no_active,neutral,
-vxjVxOeScU$_$4,3.25,3.75,[0],"{""0"":-1.0441399812698364}",,no_active,neutral,
-vxjVxOeScU$_$4,3.5,4.0,[0],"{""0"":-1.3981255292892456}",,no_active,neutral,
-vxjVxOeScU$_$4,3.75,4.25,[0],"{""0"":-1.7528401613235474}",,no_active,neutral,
-vxjVxOeScU$_$4,4.0,4.5,[0],"{""0"":-2.173475503921509}",,no_active,neutral,
-vxjVxOeScU$_$4,4.25,4.75,[0],"{""0"":-2.0375170707702637}",,no_active,neutral,
-vxjVxOeScU$_$4,4.5,5.0,[0],"{""0"":-1.913948655128479}",,no_active,neutral,
-vxjVxOeScU$_$4,4.75,5.25,[0],"{""0"":-1.677245855331421}",,no_active,neutral,
-vxjVxOeScU$_$4,5.0,5.5,[0],"{""0"":-1.136229395866394}",,no_active,neutral,
-vxjVxOeScU$_$4,5.25,5.75,[0],"{""0"":-0.7934994101524353}",,no_active,neutral,
-vxjVxOeScU$_$4,5.5,6.0,[0],"{""0"":-0.8769156336784363}",,no_active,neutral,
-vxjVxOeScU$_$4,5.75,6.25,[0],"{""0"":-1.1594336032867432}",,no_active,neutral,
-vxjVxOeScU$_$4,6.0,6.5,[0],"{""0"":-1.3269392251968384}",,no_active,neutral,
-vxjVxOeScU$_$4,6.25,6.75,[0],"{""0"":-1.6148161888122559}",,no_active,neutral,
-vxjVxOeScU$_$4,6.5,7.0,[0],"{""0"":-1.431273341178894}",,no_active,neutral,
-vxjVxOeScU$_$4,6.75,7.25,[0],"{""0"":-0.9856750667095184}",,no_active,neutral,
-vxjVxOeScU$_$4,7.0,7.5,[0],"{""0"":-0.5054207444190979}",,no_active,neutral,
-vxjVxOeScU$_$4,7.25,7.75,[0],"{""0"":-0.6263795495033264}",,no_active,neutral,
-vxjVxOeScU$_$4,7.5,8.0,[0],"{""0"":-0.8992950320243835}",,no_active,neutral,
-vxjVxOeScU$_$4,7.75,8.25,[0],"{""0"":-0.8297761082649231}",,no_active,neutral,
-vxjVxOeScU$_$4,8.0,8.5,[0],"{""0"":-0.6517971158027649}",,no_active,neutral,
-vxjVxOeScU$_$4,8.25,8.75,[0],"{""0"":-0.2738979756832123}",,no_active,neutral,
-vxjVxOeScU$_$4,8.5,9.0,[0],"{""0"":-0.6631575226783752}",,no_active,neutral,
-vxjVxOeScU$_$4,8.75,9.1,[0],"{""0"":-0.7387347221374512}",,no_active,neutral,
-vxjVxOeScU$_$4,9.0,9.1,[0],"{""0"":null}",,no_active,neutral,
-wMB_hJL-3o$_$7,0.0,0.5,[0],"{""0"":0.00010591993486741558}",0,verified,neutral,
-wMB_hJL-3o$_$7,0.25,0.75,[0],"{""0"":0.6395787596702576}",0,verified,neutral,
-wMB_hJL-3o$_$7,0.5,1.0,[0],"{""0"":1.1940333843231201}",0,verified,neutral,
-wMB_hJL-3o$_$7,0.75,1.25,[0],"{""0"":2.25674569606781}",0,verified,neutral,
-wMB_hJL-3o$_$7,1.0,1.5,[0],"{""0"":2.3845064640045166}",0,verified,neutral,
-wMB_hJL-3o$_$7,1.25,1.75,[0],"{""0"":2.459986448287964}",0,verified,neutral,
-wMB_hJL-3o$_$7,1.5,2.0,[0],"{""0"":2.270017623901367}",0,verified,neutral,
-wMB_hJL-3o$_$7,1.75,2.25,[0],"{""0"":1.9462828636169434}",0,verified,neutral,
-wMB_hJL-3o$_$7,2.0,2.5,[0],"{""0"":1.608160376548767}",0,verified,neutral,
-wMB_hJL-3o$_$7,2.25,2.75,[0],"{""0"":1.561600685119629}",0,verified,neutral,
-wMB_hJL-3o$_$7,2.5,3.0,[0],"{""0"":1.1935495138168335}",0,verified,neutral,
-wMB_hJL-3o$_$7,2.75,3.25,[0],"{""0"":0.7434254884719849}",0,verified,neutral,
-wMB_hJL-3o$_$7,3.0,3.5,[0],"{""0"":0.9592056274414062}",0,verified,neutral,
-wMB_hJL-3o$_$7,3.25,3.75,[0],"{""0"":2.3362627029418945}",0,verified,neutral,
-wMB_hJL-3o$_$7,3.5,4.0,[0],"{""0"":2.1605165004730225}",0,verified,neutral,
-wMB_hJL-3o$_$7,3.75,4.25,[0],"{""0"":0.789728045463562}",0,verified,neutral,
-wMB_hJL-3o$_$7,4.0,4.5,[0],"{""0"":0.781076192855835}",0,verified,neutral,
-wMB_hJL-3o$_$7,4.25,4.75,[0],"{""0"":0.8411040306091309}",0,verified,neutral,
-wMB_hJL-3o$_$7,4.5,5.0,[0],"{""0"":1.0057817697525024}",0,verified,neutral,
-wMB_hJL-3o$_$7,4.75,5.25,[0],"{""0"":1.005744457244873}",0,verified,neutral,
-wMB_hJL-3o$_$7,5.0,5.5,[0],"{""0"":0.45645880699157715}",0,verified,neutral,
-wMB_hJL-3o$_$7,5.25,5.75,"[0,1,2,3]","{""0"":-1.4243320226669312,""1"":null,""2"":-1.3335914611816406,""3"":null}",,no_active,neutral,
-wMB_hJL-3o$_$7,5.5,6.0,"[0,1,2,3]","{""0"":-1.269834041595459,""1"":null,""2"":-1.3335914611816406,""3"":null}",,no_active,neutral,
-wMB_hJL-3o$_$7,5.75,6.033333333333333,"[0,3]","{""0"":-1.1935415267944336,""3"":null}",,no_active,neutral,
-wMB_hJL-3o$_$7,6.0,6.033333333333333,[0],"{""0"":null}",,no_active,neutral,
-wny0OAz3g8$_$0,0.0,0.5,"[0,2]","{""0"":0.17820532619953156,""2"":-3.101907968521118}",0,verified,neutral,
-wny0OAz3g8$_$0,0.25,0.75,"[0,2]","{""0"":0.18253226578235626,""2"":-3.376030683517456}",0,verified,neutral,
-wny0OAz3g8$_$0,0.5,1.0,"[0,2]","{""0"":0.23631872236728668,""2"":-3.265522003173828}",0,verified,neutral,
-wny0OAz3g8$_$0,0.75,1.25,"[0,2]","{""0"":0.1991751790046692,""2"":-3.1032673120498657}",0,verified,neutral,
-wny0OAz3g8$_$0,1.0,1.5,"[0,2]","{""0"":0.8819710612297058,""2"":-3.132854461669922}",0,verified,neutral,
-wny0OAz3g8$_$0,1.25,1.75,"[0,2]","{""0"":1.1158599853515625,""2"":-3.066169500350952}",0,verified,neutral,
-wny0OAz3g8$_$0,1.5,2.0,"[0,2]","{""0"":1.0427767038345337,""2"":-3.066169500350952}",0,verified,neutral,
-wny0OAz3g8$_$0,1.75,2.25,"[0,2]","{""0"":0.6712461113929749,""2"":-3.0440356731414795}",0,verified,neutral,
-wny0OAz3g8$_$0,2.0,2.5,"[0,2]","{""0"":0.6669167876243591,""2"":-2.9369325637817383}",0,verified,neutral,
-wny0OAz3g8$_$0,2.25,2.75,"[0,2]","{""0"":0.9623932540416718,""2"":-2.7976021766662598}",0,verified,neutral,
-wny0OAz3g8$_$0,2.5,3.0,"[0,2]","{""0"":0.7855909168720245,""2"":-2.6643571853637695}",0,verified,neutral,
-wny0OAz3g8$_$0,2.75,3.25,"[0,2]","{""0"":-1.9696077108383179,""2"":null}",,no_active,neutral,
-wny0OAz3g8$_$0,3.0,3.333333333333333,"[0,1]","{""0"":-2.0286624431610107,""1"":null}",,no_active,neutral,
-wny0OAz3g8$_$0,3.25,3.333333333333333,"[0,1]","{""0"":-1.838882327079773,""1"":null}",,no_active,neutral,
-wny0OAz3g8$_$1,0.0,0.5,[0],"{""0"":-0.02990982122719288}",,no_active,neutral,
-wny0OAz3g8$_$1,0.25,0.75,"[0,1]","{""0"":0.1656169258058071,""1"":null}",0,verified,support,
-wny0OAz3g8$_$1,0.5,1.0,"[0,1]","{""0"":0.5059101581573486,""1"":null}",0,verified,support,
-wny0OAz3g8$_$1,0.75,1.25,"[0,1]","{""0"":0.57189080119133,""1"":null}",0,verified,support,
-wny0OAz3g8$_$1,1.0,1.5,[0],"{""0"":0.9031450748443604}",0,verified,support,
-wny0OAz3g8$_$1,1.25,1.75,"[0,1]","{""0"":0.9031450748443604,""1"":null}",0,verified,support,
-wny0OAz3g8$_$1,1.5,2.0,"[0,1]","{""0"":0.5888165235519409,""1"":null}",0,verified,support,
-wny0OAz3g8$_$1,1.75,2.25,[0],"{""0"":0.8157152533531189}",0,verified,support,
-wny0OAz3g8$_$1,2.0,2.5,[0],"{""0"":0.82949298620224}",0,verified,support,
-wny0OAz3g8$_$1,2.25,2.75,[0],"{""0"":0.7464146614074707}",0,verified,support,
-wny0OAz3g8$_$1,2.5,3.0,[0],"{""0"":0.742003321647644}",0,verified,support,
-wny0OAz3g8$_$1,2.75,3.25,[0],"{""0"":0.9477858543395996}",0,verified,support,
-wny0OAz3g8$_$1,3.0,3.5,[0],"{""0"":1.2642275094985962}",0,verified,support,
-wny0OAz3g8$_$1,3.25,3.75,[0],"{""0"":1.3536027669906616}",0,verified,support,
-wny0OAz3g8$_$1,3.5,4.0,[0],"{""0"":1.440844178199768}",0,verified,support,
-wny0OAz3g8$_$1,3.75,4.25,[0],"{""0"":1.4114232659339905}",0,verified,support,
-wny0OAz3g8$_$1,4.0,4.5,[0],"{""0"":1.3881715536117554}",0,verified,support,
-wny0OAz3g8$_$1,4.25,4.75,[0],"{""0"":1.1536613702774048}",0,verified,support,
-wny0OAz3g8$_$1,4.5,5.0,[0],"{""0"":1.2476847171783447}",0,verified,support,
-wny0OAz3g8$_$1,4.75,5.25,[0],"{""0"":1.2867162823677063}",0,verified,support,
-wny0OAz3g8$_$1,5.0,5.5,"[0,1]","{""0"":1.0282340049743652,""1"":-1.8172210454940796}",0,verified,support,
-wny0OAz3g8$_$1,5.25,5.75,"[0,1]","{""0"":0.6551239490509033,""1"":-1.8936408758163452}",0,verified,support,
-wny0OAz3g8$_$1,5.5,6.0,"[0,1]","{""0"":0.5828952491283417,""1"":-1.8936408758163452}",0,verified,support,
-wny0OAz3g8$_$1,5.75,6.25,"[0,1]","{""0"":0.6603259742259979,""1"":-1.9514113664627075}",0,verified,support,
-wny0OAz3g8$_$1,6.0,6.5,"[0,1]","{""0"":0.5142529159784317,""1"":-1.9347573518753052}",0,verified,support,
-wny0OAz3g8$_$1,6.25,6.75,"[0,1]","{""0"":0.22078585624694824,""1"":-1.8913246393203735}",0,verified,support,
-wny0OAz3g8$_$1,6.5,6.833333333333333,[0],"{""0"":0.260193794965744}",0,verified,support,
-wny0OAz3g8$_$1,6.75,6.833333333333333,[0],"{""0"":-0.011808369308710098}",,no_active,neutral,
-wny0OAz3g8$_$2,0.0,0.5,"[0,1]","{""0"":-0.05838780477643013,""1"":-1.7987620830535889}",,no_active,neutral,
-wny0OAz3g8$_$2,0.25,0.75,"[0,1]","{""0"":0.17886528372764587,""1"":null}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,0.5,1.0,[0],"{""0"":0.7046313881874084}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,0.75,1.25,[0],"{""0"":0.7046313881874084}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,1.0,1.5,[0],"{""0"":0.6046561598777771}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,1.25,1.75,[0],"{""0"":0.4591847360134125}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,1.5,2.0,[0],"{""0"":1.01321342587471}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,1.75,2.25,[0],"{""0"":0.847827285528183}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,2.0,2.5,[0],"{""0"":0.633366048336029}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,2.25,2.75,[0],"{""0"":0.7452847361564636}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,2.5,3.0,[0],"{""0"":1.6480661034584045}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,2.75,3.25,[0],"{""0"":1.7945293188095093}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,3.0,3.5,[0],"{""0"":1.685519814491272}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,3.25,3.75,[0],"{""0"":1.2942273616790771}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,3.5,4.0,[0],"{""0"":1.3015766739845276}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,3.75,4.25,[0],"{""0"":1.3847624063491821}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,4.0,4.5,[0],"{""0"":1.4225263595581055}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,4.25,4.75,[0],"{""0"":1.3669638633728027}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,4.5,5.0,[0],"{""0"":0.7624029815196991}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,4.75,5.25,[0],"{""0"":0.5772144794464111}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,5.0,5.5,[0],"{""0"":0.6416606307029724}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,5.25,5.75,[0],"{""0"":0.7865428924560547}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$2,5.5,6.0,[0],"{""0"":-0.3462870121002197}",,no_active,neutral,
-wny0OAz3g8$_$2,5.75,6.25,"[0,2]","{""0"":-0.6255720853805542,""2"":null}",,no_active,neutral,
-wny0OAz3g8$_$2,6.0,6.5,"[0,2]","{""0"":-0.5437435507774353,""2"":null}",,no_active,neutral,
-wny0OAz3g8$_$2,6.25,6.666666666666666,[0],"{""0"":-0.846849262714386}",,no_active,neutral,
-wny0OAz3g8$_$2,6.5,6.666666666666666,[0],"{""0"":-0.9169697165489197}",,no_active,neutral,
-wny0OAz3g8$_$3,0.0,0.5,[0],"{""0"":-1.946625828742981}",,no_active,neutral,
-wny0OAz3g8$_$3,0.25,0.75,[0],"{""0"":-1.8749858140945435}",,no_active,neutral,
-wny0OAz3g8$_$3,0.5,1.0,[0],"{""0"":0.9978188276290894}",0,verified,neutral,
-wny0OAz3g8$_$3,0.75,1.25,[0],"{""0"":1.3712184429168701}",0,verified,neutral,
-wny0OAz3g8$_$3,1.0,1.5,[0],"{""0"":1.1622720956802368}",0,verified,neutral,
-wny0OAz3g8$_$3,1.25,1.75,[0],"{""0"":0.9973174929618835}",0,verified,neutral,
-wny0OAz3g8$_$3,1.5,2.0,[0],"{""0"":1.0257753729820251}",0,verified,neutral,
-wny0OAz3g8$_$3,1.75,2.25,[0],"{""0"":1.0417639017105103}",0,verified,neutral,
-wny0OAz3g8$_$3,2.0,2.5,[0],"{""0"":1.254737377166748}",0,verified,neutral,
-wny0OAz3g8$_$3,2.25,2.75,[0],"{""0"":1.754927635192871}",0,verified,neutral,
-wny0OAz3g8$_$3,2.5,3.0,[0],"{""0"":1.9210028648376465}",0,verified,neutral,
-wny0OAz3g8$_$3,2.75,3.25,[0],"{""0"":1.9629927277565002}",0,verified,neutral,
-wny0OAz3g8$_$3,3.0,3.5,[0],"{""0"":1.829340934753418}",0,verified,neutral,
-wny0OAz3g8$_$3,3.25,3.75,[0],"{""0"":1.6201845407485962}",0,verified,neutral,
-wny0OAz3g8$_$3,3.5,4.0,[0],"{""0"":1.084443986415863}",0,verified,neutral,
-wny0OAz3g8$_$3,3.75,4.25,[0],"{""0"":0.9767691195011139}",0,verified,neutral,
-wny0OAz3g8$_$3,4.0,4.5,[0],"{""0"":0.9288601875305176}",0,verified,neutral,
-wny0OAz3g8$_$3,4.25,4.75,[0],"{""0"":0.6538655757904053}",0,verified,neutral,
-wny0OAz3g8$_$3,4.5,5.0,[0],"{""0"":-0.5946368873119354}",,no_active,neutral,
-wny0OAz3g8$_$3,4.75,5.25,[0],"{""0"":-0.6170163154602051}",,no_active,neutral,
-wny0OAz3g8$_$3,5.0,5.5,[0],"{""0"":-0.4141818583011627}",,no_active,neutral,
-wny0OAz3g8$_$3,5.25,5.75,[0],"{""0"":-0.4117422252893448}",,no_active,neutral,
-wny0OAz3g8$_$3,5.5,6.0,[0],"{""0"":-0.9824502170085907}",,no_active,neutral,
-wny0OAz3g8$_$3,5.75,6.133333333333333,[0],"{""0"":-1.2459007501602173}",,no_active,neutral,
-wny0OAz3g8$_$3,6.0,6.133333333333333,[0],"{""0"":-1.3480111360549927}",,no_active,neutral,
-wny0OAz3g8$_$5,0.0,0.5,[0],"{""0"":0.931358277797699}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,0.25,0.75,"[0,1]","{""0"":0.7582006752490997,""1"":-1.5777824521064758}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,0.5,1.0,"[0,1]","{""0"":2.565120220184326,""1"":-1.5460044145584106}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,0.75,1.25,"[0,1]","{""0"":2.6641889810562134,""1"":-1.5240080952644348}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,1.0,1.5,[0],"{""0"":2.552375555038452}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,1.25,1.75,"[0,1]","{""0"":2.4509267807006836,""1"":-1.4601044654846191}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,1.5,2.0,"[0,1]","{""0"":2.6471774578094482,""1"":-1.4601044654846191}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,1.75,2.25,"[0,1]","{""0"":2.8793169260025024,""1"":-1.4319796562194824}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,2.0,2.5,"[0,1]","{""0"":2.8673694133758545,""1"":-1.5803462266921997}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,2.25,2.75,"[0,1]","{""0"":2.4377403259277344,""1"":-1.5803462266921997}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,2.5,3.0,"[0,1]","{""0"":2.0529407262802124,""1"":-1.4796239733695984}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,2.75,3.25,"[0,1]","{""0"":1.753698706626892,""1"":-1.4796239733695984}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,3.0,3.5,"[0,1]","{""0"":1.7578860521316528,""1"":-1.505459189414978}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,3.25,3.75,[0],"{""0"":1.996142029762268}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,3.5,4.0,[0],"{""0"":3.341821789741516}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,3.75,4.25,[0],"{""0"":3.354109525680542}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,4.0,4.5,[0],"{""0"":3.2921230792999268}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,4.25,4.75,[0],"{""0"":3.093846321105957}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,4.5,5.0,[0],"{""0"":2.5196081399917603}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,4.75,5.25,[0],"{""0"":2.5044217109680176}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,5.0,5.5,[0],"{""0"":2.3844316005706787}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,5.25,5.75,[0],"{""0"":2.2307698726654053}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,5.5,6.0,[0],"{""0"":2.1022993326187134}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,5.75,6.25,[0],"{""0"":2.1293128728866577}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,6.0,6.5,[0],"{""0"":0.3097710609436035}",0,verified,conflict,talknet_av_sync_conflict
-wny0OAz3g8$_$5,6.25,6.75,[0],"{""0"":-0.27183468639850616}",,no_active,neutral,
-wny0OAz3g8$_$5,6.5,6.8999999999999995,[0],"{""0"":-0.17350390553474426}",,no_active,neutral,
-wny0OAz3g8$_$5,6.75,6.8999999999999995,[0],"{""0"":null}",,no_active,neutral,
-wny0OAz3g8$_$7,0.0,0.5,[0],"{""0"":1.8285175561904907}",0,verified,neutral,
-wny0OAz3g8$_$7,0.25,0.75,[0],"{""0"":1.6704431176185608}",0,verified,neutral,
-wny0OAz3g8$_$7,0.5,1.0,[0],"{""0"":0.12918176129460335}",0,verified,neutral,
-wny0OAz3g8$_$7,0.75,1.25,[0],"{""0"":0.1731567606329918}",0,verified,neutral,
-wny0OAz3g8$_$7,1.0,1.5,[0],"{""0"":0.38942885398864746}",0,verified,neutral,
-wny0OAz3g8$_$7,1.25,1.75,[0],"{""0"":0.4705219268798828}",0,verified,neutral,
-wny0OAz3g8$_$7,1.5,2.0,[0],"{""0"":0.7712316513061523}",0,verified,neutral,
-wny0OAz3g8$_$7,1.75,2.25,[0],"{""0"":1.3912861347198486}",0,verified,neutral,
-wny0OAz3g8$_$7,2.0,2.5,[0],"{""0"":1.2677597999572754}",0,verified,neutral,
-wny0OAz3g8$_$7,2.25,2.75,[0],"{""0"":0.5106871724128723}",0,verified,neutral,
-wny0OAz3g8$_$7,2.5,3.0,[0],"{""0"":0.3979261517524719}",0,verified,neutral,
-wny0OAz3g8$_$7,2.75,3.25,[0],"{""0"":0.631043553352356}",0,verified,neutral,
-wny0OAz3g8$_$7,3.0,3.5,[0],"{""0"":1.0278271436691284}",0,verified,neutral,
-wny0OAz3g8$_$7,3.25,3.75,[0],"{""0"":1.2338284254074097}",0,verified,neutral,
-wny0OAz3g8$_$7,3.5,4.0,[0],"{""0"":0.9770591557025909}",0,verified,neutral,
-wny0OAz3g8$_$7,3.75,4.25,[0],"{""0"":0.6741264760494232}",0,verified,neutral,
-wny0OAz3g8$_$7,4.0,4.5,[0],"{""0"":0.35107794404029846}",0,verified,neutral,
-wny0OAz3g8$_$7,4.25,4.75,[0],"{""0"":0.2433815747499466}",0,verified,neutral,
-wny0OAz3g8$_$7,4.5,5.0,[0],"{""0"":0.6943853199481964}",0,verified,neutral,
-wny0OAz3g8$_$7,4.75,5.25,[0],"{""0"":0.6169784963130951}",0,verified,neutral,
-wny0OAz3g8$_$7,5.0,5.5,[0],"{""0"":0.30042514204978943}",0,verified,neutral,
-wny0OAz3g8$_$7,5.25,5.75,[0],"{""0"":0.8178308606147766}",0,verified,neutral,
-wny0OAz3g8$_$7,5.5,6.0,[0],"{""0"":1.483957588672638}",0,verified,neutral,
-wny0OAz3g8$_$7,5.75,6.25,[0],"{""0"":1.4635627269744873}",0,verified,neutral,
-wny0OAz3g8$_$7,6.0,6.5,[0],"{""0"":1.2339071035385132}",0,verified,neutral,
-wny0OAz3g8$_$7,6.25,6.75,[0],"{""0"":1.0782232284545898}",0,verified,neutral,
-wny0OAz3g8$_$7,6.5,7.0,[0],"{""0"":0.4241735339164734}",0,verified,neutral,
-wny0OAz3g8$_$7,6.75,7.25,[0],"{""0"":0.5026346296072006}",0,verified,neutral,
-wny0OAz3g8$_$7,7.0,7.5,[0],"{""0"":0.5537604689598083}",0,verified,neutral,
-wny0OAz3g8$_$7,7.25,7.75,[0],"{""0"":-0.18695198744535446}",,no_active,neutral,
-wny0OAz3g8$_$7,7.5,8.0,[0],"{""0"":-0.7574798762798309}",,no_active,neutral,
-wny0OAz3g8$_$7,7.75,8.066666666666666,[0],"{""0"":-0.8132091164588928}",,no_active,neutral,
-wny0OAz3g8$_$7,8.0,8.066666666666666,[0],"{""0"":null}",,no_active,neutral,
-wny0OAz3g8$_$9,0.0,0.5,[0],"{""0"":-0.5475946366786957}",,no_active,neutral,
-wny0OAz3g8$_$9,0.25,0.75,[0],"{""0"":0.6060929894447327}",0,verified,neutral,
-wny0OAz3g8$_$9,0.5,1.0,[0],"{""0"":1.9342514276504517}",0,verified,neutral,
-wny0OAz3g8$_$9,0.75,1.25,[0],"{""0"":2.088024139404297}",0,verified,neutral,
-wny0OAz3g8$_$9,1.0,1.5,[0],"{""0"":2.320862054824829}",0,verified,neutral,
-wny0OAz3g8$_$9,1.25,1.75,[0],"{""0"":2.164663076400757}",0,verified,neutral,
-wny0OAz3g8$_$9,1.5,2.0,[0],"{""0"":1.4272502660751343}",0,verified,neutral,
-wny0OAz3g8$_$9,1.75,2.25,[0],"{""0"":1.2688308954238892}",0,verified,neutral,
-wny0OAz3g8$_$9,2.0,2.5,[0],"{""0"":1.4931330680847168}",0,verified,neutral,
-wny0OAz3g8$_$9,2.25,2.75,[0],"{""0"":1.69945228099823}",0,verified,neutral,
-wny0OAz3g8$_$9,2.5,3.0,[0],"{""0"":1.9670956134796143}",0,verified,neutral,
-wny0OAz3g8$_$9,2.75,3.25,[0],"{""0"":2.3103861808776855}",0,verified,neutral,
-wny0OAz3g8$_$9,3.0,3.5,[0],"{""0"":2.0143868923187256}",0,verified,neutral,
-wny0OAz3g8$_$9,3.25,3.75,[0],"{""0"":1.1758643984794617}",0,verified,neutral,
-wny0OAz3g8$_$9,3.5,4.0,[0],"{""0"":0.8390280604362488}",0,verified,neutral,
-wny0OAz3g8$_$9,3.75,4.25,[0],"{""0"":0.8578992486000061}",0,verified,neutral,
-wny0OAz3g8$_$9,4.0,4.5,[0],"{""0"":1.014512062072754}",0,verified,neutral,
-wny0OAz3g8$_$9,4.25,4.75,[0],"{""0"":1.069978952407837}",0,verified,neutral,
-wny0OAz3g8$_$9,4.5,5.0,[0],"{""0"":0.7908233106136322}",0,verified,neutral,
-wny0OAz3g8$_$9,4.75,5.25,[0],"{""0"":0.7245526313781738}",0,verified,neutral,
-wny0OAz3g8$_$9,5.0,5.5,[0],"{""0"":0.5971103310585022}",0,verified,neutral,
-wny0OAz3g8$_$9,5.25,5.75,[0],"{""0"":0.4026423990726471}",0,verified,neutral,
-wny0OAz3g8$_$9,5.5,6.0,[0],"{""0"":-1.2841626405715942}",,no_active,neutral,
-wny0OAz3g8$_$9,5.75,6.2,[0],"{""0"":-1.2841626405715942}",,no_active,neutral,
-wny0OAz3g8$_$9,6.0,6.2,[0],"{""0"":-1.2841626405715942}",,no_active,neutral,
-yRb-Jum7EQ$_$1,0.0,0.5,"[0,1]","{""0"":-2.0326266288757324,""1"":-3.4433772563934326}",,no_active,neutral,
-yRb-Jum7EQ$_$1,0.25,0.75,"[0,1]","{""0"":-1.6699681282043457,""1"":-3.4715349674224854}",,no_active,neutral,
-yRb-Jum7EQ$_$1,0.5,1.0,"[0,1]","{""0"":-1.6699681282043457,""1"":-3.3122360706329346}",,no_active,neutral,
-yRb-Jum7EQ$_$1,0.75,1.25,"[0,1]","{""0"":-1.9378262758255005,""1"":-3.269225597381592}",,no_active,neutral,
